realweight,obsweight,athletic,practice
165.57057,138.29256,-.27921262,0
193.57593,198.07965,12.316149,20.297415
208.82118,193.16991,.20359164,2.5352581
169.4649,163.11836,5.4387078,7.7915263
132.68864,93.584587,-3.6926265,0
187.84729,156.49475,-1.9902756,0
199.53529,199.57651,-5.036694,0
163.83421,192.90657,2.1276937,.50913328
220.3261,268.82837,3.6905463,5.6877804
169.56212,208.28711,2.9602849,6.2428761
221.81656,222.74458,.89190233,1.4721886
157.46411,141.02707,3.8590562,6.865253
122.3934,135.4175,.16358642,0
169.73201,191.51024,-3.3706627,0
169.77707,155.4046,-3.9646873,0
127.76481,124.66235,3.2942426,5.4757433
172.15268,186.6207,10.053188,13.024599
162.97908,189.44321,3.0370739,2.6148505
207.82533,236.58105,-2.4449625,0
105.93951,128.7999,-.060612299,2.0670056
170.3205,155.4678,-1.7260418,0
161.21169,180.29823,-5.2282524,0
181.16728,154.44815,5.7668295,13.080528
186.40683,199.53874,-3.2117858,0
127.09294,134.56882,1.913438,.078447916
225.3604,243.0139,-4.9489989,0
170.92499,166.45537,6.2221274,11.137943
133.31958,161.20007,5.8060389,10.16053
154.49702,173.20322,.76006711,0
133.74658,155.25653,9.843111,15.329668
190.06609,216.94334,-9.6166363,0
157.29221,128.4487,-.21903977,2.7008388
169.66283,178.52855,-1.5811583,0
177.67976,166.87914,.36963999,.35425228
199.54089,208.54939,9.1820602,13.432695
217.82175,250.02597,-3.2029715,0
152.6086,149.68996,10.306469,16.761532
92.496796,74.703003,5.0278955,8.9083595
186.40947,164.8456,1.9064065,1.7147233
179.62785,184.52444,-4.9291239,0
192.79729,188.65979,.16266206,0
160.10048,146.32039,.44146633,0
138.13623,147.04938,4.9715452,7.5721416
115.73862,118.03239,5.2877369,12.039
188.48807,190.71512,-4.1515665,0
218.11964,204.62717,-1.3514047,0
156.65089,154.4998,.2225717,.68711984
186.17812,211.22343,.10596906,0
195.40691,195.48958,-5.7923002,0
150.08528,153.09457,.93040675,1.0101584
172.56676,143.9203,1.0483274,.69428319
200.70218,194.03702,1.1067562,4.07338
187.95291,192.22302,-2.4338043,0
150.15063,132.86244,9.9588976,13.599851
157.28903,151.37993,1.2402693,.24272662
184.59174,176.54642,.40457755,0
102.33712,87.369156,7.2266698,10.242603
167.64825,134.84363,1.4548147,2.0936079
131.49638,147.12292,14.73161,25.493998
153.35693,136.66023,-4.0390139,0
194.9612,179.80476,3.5270865,2.7032964
159.24159,191.70535,2.5062621,.8978824
193.31071,188.99348,-2.132175,0
144.37244,125.84553,3.0710375,2.7128098
194.97325,196.57104,-3.8397527,0
129.96501,130.01399,1.5946734,.91124332
160.33978,173.93488,7.0008011,13.50172
180.28371,152.40857,9.0870457,14.072047
172.31715,124.18359,-.84503019,.47421825
159.61267,160.5356,3.797852,4.3201914
154.93953,194.5865,.89541805,4.8087687
196.40497,172.09775,-6.7304635,0
154.92065,155.71793,13.246428,19.410225
175.15041,186.85451,9.3030605,14.639728
181.5508,174.56764,10.913515,17.182335
190.51727,134.82382,-4.876431,0
193.29726,157.68678,-3.4277699,0
151.07675,184.67917,1.8735359,5.2775855
141.17372,176.72737,1.7378192,1.5102446
138.93771,151.49878,1.944378,5.2930441
183.67337,189.08417,4.2354178,8.156682
152.9135,144.966,-.10303755,.63093638
170.76491,177.63298,4.9353962,7.2641988
125.79046,118.49157,-.86631423,.60423946
205.4713,209.88483,7.8540368,8.990366
162.76138,139.07718,2.9995642,4.6580715
175.55692,165.74779,-.94979322,1.58781
156.1378,182.21487,-12.156115,0
172.63721,159.04396,.43486771,1.5379372
175.3036,185.81169,1.5273348,.88285863
133.81114,83.27562,-.72739232,.51261818
130.99611,163.43912,2.053673,2.844352
156.57246,136.29124,11.530525,17.875767
141.63145,143.98683,10.474467,17.822544
163.94594,162.54723,-2.043575,.86822337
212.02388,184.44449,4.9197168,10.235072
222.31229,236.95224,-3.5895159,0
181.4127,208.22011,-5.0205159,0
218.31804,212.8047,.61682659,.26898801
125.06858,124.00304,-4.2781329,0
155.01863,133.7643,1.0795782,1.0131572
164.58415,127.27937,.80606908,.69176888
180.07735,200.19003,-.59926254,4.6416626
188.50546,203.83009,-.10134061,0
146.52226,124.36555,7.7004085,14.09243
131.66917,172.77275,10.656559,13.764468
155.04269,156.64844,5.1090569,4.7822909
173.48706,157.9521,-5.263967,0
166.93549,168.35548,3.2505248,10.157622
172.44495,180.4838,6.0247474,7.8140502
171.05968,174.88577,2.2668769,2.935523
137.14494,149.8835,11.065319,15.200376
163.87209,147.33733,2.3049049,5.1744123
198.2253,185.44543,9.2702007,10.457565
133.26378,135.89542,-1.2243176,0
190.75349,208.31651,.10800911,4.7796197
205.16573,204.42429,-2.5243244,0
207.26134,172.64796,5.8099294,9.7156782
184.19841,206.9424,5.6906004,8.9408216
174.00072,183.28058,-1.2042937,0
168.52969,174.69551,-.10818801,0
180.50964,197.20534,2.7252207,5.2394204
120.82115,137.59157,7.6575632,7.2851634
170.235,159.71951,1.5436141,2.6067758
206.30229,236.74109,4.4195304,9.6275215
139.97453,159.39856,-.66184026,0
173.84843,147.15269,-7.2292566,0
183.67743,158.37953,-4.4170485,0
161.42964,148.48941,14.705673,24.343935
170.69855,154.15498,2.8138201,0
147.9178,156.0688,2.3402972,4.56882
163.41339,207.19542,4.0376153,9.908042
150.4057,154.62262,4.4751153,9.2484922
208.70445,225.00523,2.7458291,7.6898899
182.78285,153.76659,-4.2772007,0
197.51866,215.16208,-2.9084334,0
150.51987,140.71408,2.6704147,1.2080799
219.11436,226.57271,2.3476791,4.2772255
165.38374,167.20847,-2.0669289,0
154.84886,149.44749,-5.148314,0
158.63261,153.16525,.87978494,3.2921576
125.73402,115.74677,9.6952982,14.885315
196.05376,183.78984,1.035853,.030603478
127.33038,87.683586,2.2472978,0
152.66396,155.55621,6.610333,11.998906
203.88866,234.63031,-11.641526,0
146.90785,115.20601,2.8560817,3.703923
148.60443,153.00119,-2.3083034,0
214.5255,205.03711,-1.8357568,0
182.92857,144.81221,3.631263,5.4493623
132.51735,96.604393,1.1712774,3.1007977
207.4543,213.35516,3.9365396,1.8931894
161.23236,174.72186,3.3099933,3.752588
173.11755,161.13495,.96659869,4.8502188
159.84822,131.50656,-5.1364031,0
176.58206,172.50861,-10.89244,0
128.56194,152.67957,7.2380557,10.438622
175.25121,161.12611,-.60697353,3.2500305
139.74736,120.91482,1.8455532,4.2503018
152.97899,134.55365,-1.1783426,0
145.6593,150.9352,-2.4897599,0
194.15881,206.56879,-1.1380883,0
131.63545,87.155365,10.663943,14.385505
185.6067,149.99146,-.68548542,.29578879
120.38467,124.91064,-.78868639,0
165.5695,186.31363,3.1764138,4.1026616
134.25275,141.05188,-1.4217609,.027409025
172.69023,217.57085,.7463001,0
172.85109,186.79988,-1.739269,0
163.74419,176.33371,1.1618022,3.234225
129.79185,152.71585,-3.0456111,0
163.70248,183.29124,7.4155946,10.753882
143.29955,175.86636,9.272049,12.29866
104.59114,129.49426,4.4090757,10.466043
178.19492,189.269,.031480931,2.1990383
174.57861,167.80594,1.6513356,0
144.00839,178.34569,5.7377276,4.956985
155.12305,202.50111,10.572644,16.27511
186.06416,196.78625,1.953196,4.9671335
161.33418,148.62717,6.1480112,9.7912836
148.95279,162.67603,16.219572,27.295416
155.62718,177.11938,.6494087,2.2321763
194.86501,187.0701,-2.0514781,0
148.04945,171.01407,1.8549623,7.8048925
179.29082,216.72583,4.492794,7.0446205
156.88599,150.63283,1.5285218,2.2371449
188.62831,225.32893,-7.0964656,0
146.43501,164.00754,-2.6703024,0
187.9446,209.76947,7.9548955,9.8297348
176.64789,188.04028,8.6159477,14.225212
134.71194,114.57775,14.812201,21.879732
158.6924,158.95692,2.026665,4.714798
151.77409,167.10399,-1.5442852,0
129.99893,103.96007,7.0878439,8.5726871
150.64868,177.66144,-7.0049243,0
145.49136,168.80083,6.4267168,7.072886
186.1275,171.14281,3.331754,7.9292445
174.57962,173.17606,2.4151087,3.2837095
112.65073,129.84081,-.99011075,0
174.65773,213.21597,-3.5253532,0
165.37462,144.98279,.58975929,0
134.43277,172.19054,9.7688103,15.509558
166.19983,186.65289,6.0543575,9.3743849
177.7009,172.51094,3.9904368,4.9248281
168.83673,150.60287,-6.7359457,0
199.89789,201.34973,4.7826886,9.9200144
211.00188,232.63809,-.13467346,0
135.17715,141.72665,4.7202368,5.927989
151.46642,134.62068,5.4787064,10.659768
157.56934,110.1639,-.46832913,0
170.06261,188.37331,10.255999,13.826199
142.26888,141.22685,3.4796958,6.2387705
161.29308,182.70802,-1.5898317,0
159.89206,157.7784,2.6012151,7.6711111
170.49931,158.66689,12.804394,20.587603
167.5284,173.30309,.85309291,1.5128207
149.06154,122.26656,-1.4277304,0
129.0567,128.19418,-.83182621,0
175.59828,160.47316,2.3375943,4.1425819
153.92139,157.22403,3.452863,4.832149
140.17145,132.63208,6.4629903,9.7841768
146.37553,159.25755,1.3906494,2.3444822
210.50816,212.3905,6.3285437,8.2606831
165.29382,158.92181,-2.5620649,0
151.88753,161.91682,6.6089044,8.8909826
135.03539,187.94016,-1.4698851,0
169.90575,158.06429,-7.2233968,0
177.57707,174.2827,2.7506726,6.6589847
211.70485,219.73582,-10.147369,0
172.49208,181.7812,-3.1977766,0
207.55763,229.09401,-4.0880694,0
169.27115,172.23816,4.4140048,5.6480908
152.17621,136.54536,-.51765966,.35597754
127.45367,139.14108,-.27445346,1.7492037
165.4688,180.46497,-2.4757452,0
207.86218,209.36952,3.9902899,5.4218431
169.96236,164.57353,1.0088369,4.0151052
183.55107,192.77751,8.2104712,14.599307
203.31903,200.00223,-4.1570625,0
223.4323,248.12657,-7.9634457,0
186.66617,156.37741,2.7728183,4.151948
159.35555,158.97218,.21190917,0
143.58154,141.85605,.6047318,0
150.67644,170.05705,-4.1290369,0
203.29843,205.9881,.89970154,.35103738
191.63582,185.67628,1.3569946,.23905306
181.2778,192.43561,-4.756917,0
165.44843,157.46825,-1.8991925,0
203.35864,207.12695,-5.5633116,0
158.07332,124.87546,1.5870248,2.9352221
165.59961,202.34511,4.5511599,5.1898913
172.13934,182.91397,-.21579404,0
134.32016,148.93973,.58560365,.89322966
176.63043,189.47595,6.816431,9.4683189
217.2769,230.14395,-1.0618447,0
127.96108,116.09794,5.6251945,10.668376
147.99094,137.34734,5.7021523,9.5375252
159.90314,161.67754,5.1323924,7.7905955
121.05147,114.36803,9.4609728,12.581935
124.74671,98.473282,2.7027426,4.8575835
144.8499,136.55559,-1.5813655,0
158.81845,157.79523,4.6291327,7.3921647
224.70915,225.62212,-5.5455132,0
122.92895,126.31231,2.9594972,5.3371673
147.73605,135.77998,.94709659,4.8572216
130.4978,133.22313,8.3121433,12.090954
183.26178,210.44669,-1.7396469,0
172.0766,182.02637,-10.869486,0
214.88278,213.24982,-2.6857946,0
152.72021,121.90871,3.6457703,1.7330008
178.58214,179.05945,3.6527767,4.6669478
124.92431,125.19269,-.018988943,3.7951705
172.31509,164.18933,2.7671967,0
183.97012,189.60909,-7.8340082,0
107.72762,123.56956,7.7298021,11.89546
196.81963,192.66237,-2.5038888,0
115.59582,141.15674,-1.8715153,0
176.65492,195.23039,-3.5069118,0
145.79912,154.57045,12.898085,19.632147
208.40521,217.15457,6.5342245,5.9307671
146.18309,161.54807,5.481905,5.2042971
122.27225,132.96397,8.3055782,12.184376
143.36066,152.29373,5.3101621,8.3511353
177.35458,181.989,1.0016606,4.1570587
175.35179,170.38623,1.0716808,1.5559061
182.09987,195.09619,-5.4028497,0
165.64806,174.32437,5.2887588,6.8315401
167.41348,158.28207,7.5252352,10.130993
192.38329,177.79039,-.76529115,.033781063
172.18289,156.6924,3.1385593,0
208.55089,199.21684,1.7390554,5.7402582
190.09222,184.35718,-5.9368529,0
139.94232,156.16794,12.431489,18.866442
160.35056,133.73036,-6.9065323,0
217.19984,217.28496,-4.1319027,0
184.15837,188.34097,1.3596607,5.600955
106.42686,119.47327,4.1761642,6.9809752
199.86903,185.14877,3.113838,4.6600614
145.03174,141.30498,6.0165458,7.0443559
155.16277,161.56566,-.30120835,0
186.09914,194.93768,-3.475832,0
202.19919,171.80186,-7.5416875,0
209.36621,210.31538,-6.8792934,0
159.16151,170.94606,-1.7228765,0
99.769554,122.70233,-1.4086595,0
148.86205,152.97324,9.3505478,13.827547
190.51871,170.71603,3.9231339,5.6911941
138.34805,129.09039,3.5042026,4.5897417
153.47275,136.91219,2.4060788,4.3402781
154.63359,164.89799,2.7098508,3.0844386
140.89032,145.33835,-.38226596,0
125.23709,110.23888,3.7907355,3.8380072
180.96339,174.24963,8.2307491,10.611486
153.26736,145.36411,2.3680153,3.4183578
138.48502,155.57574,7.9115901,8.0104094
116.92683,95.146858,-.50227225,0
167.32985,181.51462,5.5663896,8.0230513
135.58269,134.06615,-.59590709,.34300902
130.24812,144.87778,2.4543793,4.4990354
170.38182,190.28001,-11.718552,0
177.63014,179.4243,-1.0943179,0
174.20934,201.20741,-2.407243,0
160.61572,130.12335,-5.6638961,0
190.63135,197.87785,-6.3951182,0
145.05434,127.86944,1.6774501,1.8287851
167.17958,158.78448,10.500827,17.297869
168.10602,154.72534,8.359684,15.370206
176.30347,186.10254,2.6675322,.24059778
196.37192,186.66837,9.7664547,17.205721
129.91611,113.96844,2.0523312,1.0757958
207.81035,193.07312,-.3636066,2.964087
182.07112,194.2634,-5.0461645,0
189.07835,198.28891,3.1649704,1.2676426
128.87318,132.82156,.38924775,3.3520734
210.02144,210.88026,1.2995235,2.0389583
136.28163,153.02144,4.3638363,10.08627
159.21692,158.9164,3.9972429,6.2196331
157.81049,155.53883,4.7966676,9.3316383
146.2847,149.88283,-7.2065496,0
168.71848,142.84366,12.645416,18.768457
215.14987,234.26724,-1.0435408,2.033998
188.02774,165.94679,.87557447,2.1394086
184.07491,184.61368,1.0705162,2.5785503
137.3484,173.84073,-1.0787749,0
131.33235,122.63632,-5.9778295,0
178.33456,167.5484,.88830537,2.6474338
170.3472,168.27844,1.3371981,1.7878317
172.82248,183.56607,-5.5747504,0
150.99208,132.04205,3.8941293,6.1873999
164.02652,177.68774,-1.9701024,0
134.28484,130.30524,-1.1006095,0
173.43239,187.17996,.7475937,2.0677719
145.81795,160.39735,2.189364,2.6325512
221.46815,245.38016,-.41414347,2.68805
165.55138,129.14874,.92464763,0
146.77708,166.13608,-2.6776633,0
199.18936,223.12294,2.0598047,1.4622493
177.38881,202.68234,12.523541,15.81585
161.50276,149.26007,-3.6481071,0
131.50174,160.85864,7.5546951,10.062085
200.69345,213.03845,-4.8162832,0
178.1922,194.78745,-.40013283,0
168.90643,181.22853,-5.6083899,0
133.15512,163.08305,5.1450653,10.707795
236.02342,257.79974,2.6433504,4.3202658
142.08015,139.16652,4.3672466,10.982902
150.57243,171.12881,-5.0621347,0
139.91608,178.86694,-.40984035,0
108.87376,152.27913,12.155844,16.062056
197.0605,213.77716,-3.6062548,0
134.06343,154.61723,2.4768226,2.6751163
143.90108,115.71483,8.4552088,14.485455
123.12463,114.5806,4.2575455,2.4427722
135.69318,136.95691,-3.4588804,0
163.75847,147.76651,6.4175811,9.2812939
178.94449,170.88641,2.4814093,.20936722
175.40271,176.34196,7.8974156,7.7764778
152.42659,150.88208,1.481988,5.2774119
168.61482,169.08093,-6.1905022,0
146.27917,147.4726,-3.7178755,0
144.96466,162.66034,-2.5945175,0
137.58421,139.39209,2.1896036,2.8126576
205.12102,192.84668,-6.3558812,0
129.38263,131.66487,8.0922165,11.994792
150.32677,167.05217,1.2412531,4.7540278
145.54533,120.09428,3.5872228,7.5343528
171.77415,167.35539,2.2003424,6.9256811
151.5191,173.67769,2.8207059,1.5100101
147.5383,163.52715,9.3821497,13.085898
182.6145,164.29628,3.729414,5.176271
173.48129,179.57796,2.6918597,3.8500962
131.45715,126.15453,4.9089551,7.8102999
192.41402,166.07535,6.4130878,10.700948
118.18689,183.15997,6.3267965,11.057835
153.25591,158.51711,-6.5535593,0
201.02092,179.96275,2.9671364,1.028718
225.46222,264.59973,-3.6027355,0
208.55302,203.00551,-4.4339514,0
182.25873,164.47159,-1.8098179,0
166.84338,143.00961,-2.7207427,0
185.16669,203.89377,7.9117918,11.056685
122.17884,157.13715,10.023685,14.580622
168.32455,172.45016,-3.1506891,0
191.87628,197.6425,2.6679428,4.2569218
170.73509,173.98016,-2.2164254,0
136.35857,156.18411,5.7607756,4.1839504
162.58664,166.43108,5.3278322,9.6970406
193.42563,176.5096,.95802653,3.2370849
195.15057,211.13428,-4.8921351,0
209.11977,203.93538,.08001814,.08016111
138.04272,150.29015,-7.1788268,0
175.8042,217.67583,-1.9433331,0
195.62723,190.11833,2.3609266,3.6120203
128.17987,136.129,-1.1005714,0
116.78776,127.26289,5.380187,7.6926184
213.48813,236.94376,-6.9531436,0
229.93629,266.18216,-5.5421104,0
91.578842,63.961319,15.646018,23.179247
150.82397,137.33354,13.502137,20.884039
165.01953,129.27689,.40881407,0
192.70987,248.80196,-4.3599124,0
125.03752,101.98983,9.2257986,12.038146
131.83218,83.982498,10.126403,16.86021
167.45108,191.68796,-1.233799,.95799315
171.82332,158.95438,4.4234982,5.9746313
198.87251,200.9064,5.6222801,7.6700306
151.66498,165.74619,-2.2840383,0
124.7639,100.14813,-.69626868,0
103.65585,107.2555,4.0247741,5.2961879
127.24983,134.46899,6.4632378,7.0397234
189.25981,161.59364,9.983182,16.606178
149.86664,147.48787,3.1986835,4.7922668
118.00616,81.335793,3.7562673,8.4514112
211.96474,173.57657,-3.5874104,0
209.08784,207.62489,.25244671,0
185.98653,166.86684,1.3036892,4.7491589
176.73103,192.83826,-2.1936505,.14778607
186.42966,218.86368,-3.2025216,0
169.40146,147.59946,3.8857582,5.3507509
144.49287,159.40509,-3.321177,0
198.24715,211.56915,.76943278,4.9127469
170.34499,200.58012,5.8321757,6.6352253
141.86806,140.28401,2.3945849,2.9316947
177.46051,158.32018,-.91373694,0
157.56477,184.57884,12.921059,17.219511
156.30061,143.92786,4.0406952,7.1136899
135.90489,105.43304,3.0841117,4.7967257
157.50099,108.81488,-1.5901618,0
172.26788,167.29556,10.60412,17.378695
170.4913,179.99034,-.41014495,0
189.29001,212.22661,-.48468423,0
115.84666,122.9268,3.7816696,8.4430656
198.81351,168.00984,-2.7597721,0
205.24205,205.56715,-10.433869,0
123.48116,68.967072,3.0302713,.21932039
154.49895,150.94702,3.4403374,7.1740875
165.33128,148.17558,-3.2716653,0
202.84448,201.30237,1.7719277,4.1165276
208.56653,202.93042,-5.9517255,0
154.63065,178.25197,5.4380274,8.3244915
157.67604,176.0423,-3.0052791,0
167.65796,150.45628,1.4135063,1.6595701
161.05933,127.68991,-1.8426268,0
207.66103,200.76418,2.6717486,2.7525511
212.29471,180.27827,-8.0541248,0
199.27618,187.95946,13.404376,19.295395
152.81818,143.43498,-2.1641059,0
143.85976,140.45309,-2.2685127,0
164.30887,170.00984,8.6211967,17.007135
174.21475,200.24519,-4.2946596,0
133.86977,124.11362,6.7406321,11.416822
217.74956,238.16849,-1.9313973,0
145.53917,167.11589,9.9385376,16.961243
181.85693,159.99149,3.9720988,5.8021259
164.51628,131.59541,2.4869642,4.9783711
182.36877,190.62096,-1.3905308,0
189.84013,208.8004,-6.954318,0
137.09187,164.13779,5.0510402,8.4047623
157.07668,150.72769,2.4858742,0
165.7263,160.75284,16.350454,23.103901
155.87283,137.4136,1.7373993,0
123.43562,88.660507,3.3833225,7.4500251
124.23676,107.6983,1.8439659,3.7707403
146.88263,166.18971,1.9199786,3.5320771
169.19859,161.05099,-.068284348,0
154.7485,147.93585,7.0298262,13.435361
141.27663,113.71346,.49085546,1.4961771
180.54817,210.02023,6.858849,11.665224
142.8353,129.84459,-.44225949,0
155.25037,173.20059,-.22649446,.71361029
151.94846,164.45123,3.9439967,6.6085873
157.37167,140.14476,6.2709303,10.883983
171.82802,141.0802,2.2407141,10.626044
164.47371,159.71921,2.400672,8.370573
195.85545,204.51295,7.3676386,12.645471
154.85771,155.09764,5.3368979,5.6191854
170.57501,188.27455,-4.9573078,0
107.04805,121.17798,2.7868237,5.8278332
