,PS_code,PS_name,health_board,council_area,urban,total_pop,pcnt_overcrowding,pcnt_male_unemp,pcnt_no_car,pcnt_low_class,z_overcrowding,z_male_unemp,z_no_car,z_low_class,carstairs,pcnt_limited_lot,pcnt_no_llti,pcnt_bad_health,pcnt_good_health,all_house,owned,rent,rent_social,rent_private,quintile,decile,pop_16plus,no_qual,level1,level2,level3,level4,pop_16_74,work_pt,work_ft,work_se,student,retired,staying_home,sick_disabled,unemployed,pop_4plus,work_home,light_rail,train,bus,taxi,drive,drive_pass,motorcycle,bicycle,on_foot,other.transport,travel_2,travel_2_5,travel_5_10,travel_10_20,travel_20_30,travel_30_40,travel_40_60,travel_60,other.distance,pcnt_no_qual,pcnt_level1,pcnt_level2,pcnt_level3,pcnt_level4,pcnt_work_pt,pcnt_work_ft,pcnt_work_se,pcnt_sick_disabled,pcnt_staying_home,pcnt_unemployed,pcnt_work_home,pcnt_light_rail,pcnt_train,pcnt_bus,pcnt_taxi,pcnt_drive,pcnt_drive_pass,pcnt_motorcycle,pcnt_bicycle,pcnt_on_foot,pcnt_other.transport,pcnt_travel_2,pcnt_travel_2_5,pcnt_travel_5_10,pcnt_travel_10_20,pcnt_travel_20_30,pcnt_travel_30_40,pcnt_travel_40_60,pcnt_travel_60
33,S29000033,AB23 8 (part) Aberdeenshire,Grampian,Aberdeenshire,Rural,5082,1.90023753,2.534701267,3.087885986,8.131868132,-0.731297755,-1.407691664,-1.413651995,-1.346062517,-4.898703931,5.39856826,85.64086643,2.685547882,87.90200041,1938,1625,313,160,153,1,1,3995,641,997,622,448,1287,3785,583,1881,366,255,384,149,55,112,3787,350,0,6,576,32,2133,289,16,23,261,101,309,219,929,1460,53,57,44,28,338,16.04505632,24.95619524,15.56946183,11.21401752,32.21526909,15.40290621,49.69616909,9.669749009,1.453104359,3.93659181,2.959048877,9.242144177,0,0.158436757,15.2099287,0.844996039,56.32426723,7.631370478,0.42249802,0.607340903,6.891998944,2.667018748,8.159493002,5.782941642,24.53129126,38.55294428,1.39952469,1.505149195,1.161869554,0.739371534
34,S29000034,AB24 1,Grampian,Aberdeen City,Urban,6770,5.937834941,8.313253012,47.45980707,31.48194271,1.437005213,-0.043210255,1.78289141,1.609654769,4.786341137,12.57681991,74.18982679,9.286872471,73.9749811,2611,473,2138,1832,306,5,10,6103,1300,1151,1548,540,1564,5739,432,1363,165,2637,431,126,272,313,4978,737,0,4,896,27,869,235,1,89,2069,51,1967,1173,564,74,36,6,22,22,377,21.30099951,18.85957726,25.3645748,8.848107488,25.62674095,7.527443806,23.74978219,2.875065342,4.739501655,2.195504443,5.453911831,14.80514263,0,0.080353556,17.99919646,0.542386501,17.45680996,4.720771394,0.020088389,1.787866613,41.56287666,1.024507834,39.51386099,23.56368019,11.32985135,1.486540779,0.723182001,0.120530333,0.441944556,0.441944556
35,S29000035,AB24 2,Grampian,Aberdeen City,Urban,7422,5.6,10.91393079,43.52542373,31.60771216,1.255578381,0.570884182,1.499459302,1.625575015,4.951496881,12.03551047,75.66646739,8.168843482,75.31092104,3705,919,2786,2450,336,5,10,6116,1758,1661,718,606,1373,5761,770,2398,193,710,487,241,390,572,4777,520,0,5,1057,32,1516,377,12,92,1115,51,960,1860,788,147,71,3,16,24,388,28.74427731,27.15827338,11.73969915,9.908436887,22.44931328,13.36573512,41.62471793,3.350112828,6.769658045,4.18330151,9.9288318,10.88549299,0,0.104668202,22.12685786,0.669876492,31.73539879,7.891982416,0.251203684,1.925894913,23.341009,1.067615658,20.09629475,38.93657107,16.4957086,3.077245133,1.486288466,0.062800921,0.334938246,0.502407369
36,S29000036,AB24 3,Grampian,Aberdeen City,Urban,6991,6.501448342,4.468485419,40.56968136,18.7647894,1.739681405,-0.951069894,1.286528274,-0.000117814,2.075021971,9.392671024,79.45899168,5.397303964,80.82440941,3072,1065,2007,675,1332,4,8,6361,658,864,1860,548,2431,6179,385,1934,184,2906,270,122,138,240,5768,809,4,19,626,29,1086,162,13,125,2842,53,2669,1060,610,121,43,8,21,31,396,10.34428549,13.58277,29.24068543,8.614997642,38.21726144,6.23078168,31.29956304,2.977828128,2.233371096,1.974429519,3.884123645,14.02565881,0.069348128,0.329403606,10.85298197,0.502773925,18.82801664,2.808599168,0.225381415,2.167128988,49.27184466,0.918862691,46.27253814,18.37725381,10.57558946,2.09778086,0.745492372,0.138696255,0.36407767,0.537447989
37,S29000037,AB24 4,Grampian,Aberdeen City,Urban,6365,4.835407151,4.352441614,27.62639786,19.85077217,0.844970593,-0.978471157,0.354096986,0.137348901,0.357945323,9.218425207,79.45917899,6.096658638,81.73141092,3165,1749,1416,906,510,3,6,5490,1272,1223,845,507,1643,4942,586,2285,230,661,584,139,212,245,4271,367,1,10,632,25,1701,336,13,100,1004,82,851,1780,686,156,48,4,11,24,344,23.16939891,22.27686703,15.39162113,9.234972678,29.92714026,11.85754755,46.23634156,4.65398624,4.28976123,2.812626467,4.957507082,8.592835402,0.02341372,0.234137204,14.79747132,0.585343011,39.82673847,7.867010068,0.304378366,2.341372044,23.50737532,1.919925076,19.92507609,41.67642238,16.06181222,3.652540389,1.123858581,0.093654882,0.257550925,0.561929291
38,S29000038,AB24 5,Grampian,Aberdeen City,Urban,8749,3.102140341,4.583624913,44.94716879,18.61019435,-0.085842261,-0.923882165,1.601881503,-0.019686885,0.572470192,11.71801935,75.3834326,7.670166299,75.53411827,4362,1532,2830,1041,1789,4,7,8357,963,1148,2323,841,3082,7982,427,3009,224,3365,310,94,237,316,7226,756,0,59,1027,52,1692,256,15,155,3117,97,2871,1768,903,271,70,6,50,45,486,11.5232739,13.73698696,27.79705636,10.06341989,36.87926289,5.349536457,37.69731897,2.806314207,2.969180656,1.177649712,3.958907542,10.46221976,0,0.816495987,14.21256573,0.719623582,23.41544423,3.542762247,0.207583725,2.14503183,43.13589815,1.342374758,39.73152505,24.46720177,12.49654027,3.750345973,0.968724052,0.08303349,0.691945751,0.622751176
39,S29000039,AB25 1,Grampian,Aberdeen City,Urban,6025,3.402083776,5.430107527,50.20199872,20.66496164,0.07523577,-0.724003399,1.980438291,0.240411265,1.572081927,11.74511591,75.17363818,6.752741714,77.44081306,2885,899,1986,994,992,4,8,5655,728,878,1439,615,1995,5432,338,1994,129,2201,266,75,183,246,4852,509,1,27,971,28,949,146,8,66,2097,50,2054,1372,399,123,42,3,15,28,307,12.87356322,15.52608311,25.44650752,10.87533156,35.27851459,6.222385862,36.7083947,2.374815906,3.36892489,1.380706922,4.528718704,10.49051937,0.020610058,0.556471558,20.01236603,0.577081616,19.55894477,3.009068425,0.164880462,1.360263809,43.21929101,1.030502885,42.33305853,28.27699918,8.223413026,2.535037098,0.865622424,0.061830173,0.309150866,0.577081616
40,S29000040,AB25 2,Grampian,Aberdeen City,Urban,6405,3.343416653,3.493647913,29.46982964,10.96232816,0.043729881,-1.181256922,0.486897405,-0.987775026,-1.638404662,6.931654066,83.32354374,4.167004546,85.94478842,3419,1825,1594,415,1179,2,4,5658,597,695,782,522,3062,5349,457,2825,303,829,359,161,172,243,4856,405,1,38,429,27,1466,212,10,158,2035,75,2013,1327,563,124,49,3,20,38,314,10.5514316,12.2834924,13.82113821,9.225874867,54.11806292,8.543653019,52.81361002,5.664610208,3.215554309,3.009908394,4.542905216,8.340197694,0.020593081,0.782537068,8.834431631,0.55601318,30.18945634,4.365733114,0.205930807,3.253706755,41.90691928,1.544481054,41.4538715,27.32701812,11.59390445,2.55354201,1.009060956,0.061779242,0.411861614,0.782537068
41,S29000041,AB25 3,Grampian,Aberdeen City,Urban,5967,3.953566622,4.825609173,39.68707941,18.91947837,0.371397514,-0.866742757,1.222945824,0.019463146,0.747063727,9.955556082,78.7667445,5.685045939,80.62359123,3350,1297,2053,939,1114,4,7,5448,821,962,1024,536,2105,5191,413,2376,214,1262,332,100,230,264,4566,496,3,15,538,32,1322,227,11,107,1745,70,1747,1177,549,148,45,4,17,46,337,15.06975037,17.65785609,18.7958884,9.838472834,38.63803231,7.956077827,45.77152764,4.122519746,4.430745521,1.926411096,5.085725294,10.86289969,0.065703022,0.328515112,11.78274201,0.700832238,28.95313184,4.97152869,0.240911082,2.343407797,38.21725799,1.533070521,38.26106001,25.77748576,12.02365309,3.241349102,0.985545335,0.08760403,0.372317127,1.007446343
42,S29000042,AB30 1 (part) Aberdeenshire,Grampian,Aberdeenshire,Rural,7165,3.140472486,3.310344828,5.998019522,14.27752294,-0.065256825,-1.224540025,-1.204006617,-0.568128464,-3.061931931,4.989184407,85.4232976,2.160269358,88.51424058,2904,2015,889,388,501,2,3,5772,1304,1378,797,598,1695,5245,691,2414,648,287,703,224,97,181,4999,642,0,121,379,27,2619,412,3,27,661,108,805,276,549,452,309,649,716,108,493,22.59182259,23.87387387,13.80803881,10.36036036,29.36590437,13.17445186,46.02478551,12.35462345,1.849380362,4.270734032,3.450905624,12.84256851,0,2.420484097,7.581516303,0.540108022,52.3904781,8.24164833,0.060012002,0.540108022,13.22264453,2.160432086,16.10322064,5.521104221,10.98219644,9.041808362,6.181236247,12.98259652,14.32286457,2.160432086
43,S29000043,AB30 1 (part) Angus,Tayside,Angus,Rural,64,0,0,5.263157895,20.37037037,-1.751778565,-2.006207158,-1.256945887,0.203121084,-4.811810526,7.9875,81.54583333,7.4,73.5,27,12,15,1,14,1,1,58,17,18,2,6,15,54,13,21,7,1,8,3,1,0,46,5,0,1,2,1,30,0,0,0,6,1,3,2,10,8,5,0,6,2,5,29.31034483,31.03448276,3.448275862,10.34482759,25.86206897,24.07407407,38.88888889,12.96296296,1.851851852,5.555555556,0,10.86956522,0,2.173913043,4.347826087,2.173913043,65.2173913,0,0,0,13.04347826,2.173913043,6.52173913,4.347826087,21.73913043,17.39130435,10.86956522,0,13.04347826,4.347826087
44,S29000044,AB31 4,Grampian,Aberdeenshire,Rural,4627,2.311624806,1.924557352,4.378750834,7.582938389,-0.510371258,-1.5517641,-1.320658376,-1.415547568,-4.798341303,5.245385387,85.90457738,2.374911182,89.1449703,1792,1379,413,157,256,1,1,3720,690,750,462,330,1488,3180,503,1227,447,221,457,175,55,95,3047,428,1,14,402,17,1522,248,7,11,333,64,362,192,309,433,471,445,18,72,317,18.5483871,20.16129032,12.41935484,8.870967742,40,15.81761006,38.58490566,14.05660377,1.729559748,5.503144654,2.987421384,14.04660322,0.032819166,0.45946833,13.19330489,0.557925829,49.95077125,8.139153266,0.229734165,0.36101083,10.92878241,2.100426649,11.88053823,6.301279947,10.14112242,14.21069905,15.45782737,14.60452904,0.590744995,2.36297998
45,S29000045,AB31 5 (part) Aberdeenshire,Grampian,Aberdeenshire,Rural,8655,1.938479396,2.092380576,6.314567615,10.0564573,-0.710760801,-1.512136235,-1.181202563,-1.102442675,-4.506542274,4.61615079,85.9542769,2.391363178,89.15725294,3551,2640,911,490,421,1,1,6954,1214,1520,945,666,2609,6295,920,2678,677,424,971,329,105,191,5903,625,0,13,424,49,2876,391,13,81,1312,119,1576,377,331,791,1460,56,39,112,536,17.45757837,21.8579235,13.58930112,9.577221743,37.51797527,14.61477363,42.54169976,10.75456712,1.667990469,5.226370135,3.034154091,10.58783669,0,0.220227003,7.182788413,0.830086397,48.72098933,6.623750635,0.220227003,1.372183635,22.22598679,2.015924106,26.69828901,6.386583093,5.607318313,13.39996612,24.73318652,0.948670168,0.66068101,1.897340335
46,S29000046,AB31 6,Grampian,Aberdeenshire,Rural,2048,1.221896383,1.746031746,1.417399804,5.72274297,-1.095585962,-1.593919104,-1.533993451,-1.65101627,-5.874514787,4.827324831,86.51881391,2.166639502,91.11301307,750,575,175,23,152,1,1,1618,248,298,234,160,678,1487,226,577,232,111,200,89,20,32,1464,233,1,9,226,7,729,139,4,8,70,38,82,158,149,246,266,115,17,59,139,15.32756489,18.41779975,14.46229913,9.888751545,41.90358467,15.19838601,38.80295898,15.60188299,1.344989913,5.985205111,2.15198386,15.91530055,0.068306011,0.614754098,15.43715847,0.478142077,49.79508197,9.494535519,0.273224044,0.546448087,4.781420765,2.595628415,5.601092896,10.79234973,10.17759563,16.80327869,18.16939891,7.855191257,1.161202186,4.030054645
47,S29000047,AB32 6 (part) Aberdeenshire,Grampian,Aberdeenshire,Urban,12032,1.152882206,1.905528717,3.316624896,7.002446638,-1.13264851,-1.556257305,-1.397173695,-1.489027826,-5.575107335,4.418498606,86.87256619,1.921346277,90.22621475,4670,4013,657,235,422,1,1,9618,1149,2090,1625,1105,3649,9012,1365,4383,772,729,1020,394,115,234,8974,675,3,16,654,56,4928,774,22,115,1535,196,2118,581,1476,3143,118,27,90,90,656,11.94635059,21.73008942,16.89540445,11.48887503,37.93928052,15.14647137,48.63515313,8.56635597,1.276076343,4.371948513,2.596537949,7.521729441,0.033429909,0.178292846,7.28772008,0.624024961,54.91419657,8.624916425,0.245152663,1.281479831,17.10496991,2.184087363,23.60151549,6.47425897,16.44751504,35.02340094,1.314909739,0.300869178,1.002897259,1.002897259
48,S29000048,AB32 7,Grampian,Aberdeenshire,Rural,858,1.981351981,2.631578947,2.331002331,9.176470588,-0.687737022,-1.384816072,-1.468177727,-1.213833837,-4.754564657,4.64621401,86.97219587,2.288032915,89.28837877,339,187,152,12,140,1,1,680,131,145,92,58,254,631,89,273,102,29,80,26,8,24,619,90,0,1,84,3,335,58,2,4,33,9,40,49,84,225,60,2,8,8,53,19.26470588,21.32352941,13.52941176,8.529411765,37.35294118,14.10459588,43.26465927,16.16481775,1.267828843,4.12044374,3.803486529,14.53957997,0,0.161550889,13.57027464,0.484652666,54.11954766,9.369951535,0.323101777,0.646203554,5.331179321,1.453957997,6.462035541,7.915993538,13.57027464,36.34894992,9.693053312,0.323101777,1.292407108,1.292407108
49,S29000049,AB33 8,Grampian,Aberdeenshire,Rural,5340,1.150943396,2.634803922,4.735849057,11.83206107,-1.133689705,-1.384054563,-1.294933099,-0.877681819,-4.690359185,5.466026226,85.60084778,2.417305967,88.17553159,2212,1663,549,231,318,1,1,4318,858,1067,623,373,1397,3847,581,1612,573,208,549,145,66,113,3738,519,3,11,325,15,1898,343,7,29,495,93,591,386,238,222,399,690,236,61,396,19.87031033,24.71051413,14.42797591,8.638258453,32.35294118,15.10267741,41.90278139,14.89472316,1.715622563,3.769170782,2.937353782,13.88443018,0.080256822,0.294275013,8.694489032,0.401284109,50.77581594,9.176029963,0.187265918,0.775815944,13.2423756,2.487961477,15.8105939,10.32637774,6.367041199,5.939004815,10.6741573,18.45906902,6.313536651,1.631888711
50,S29000050,AB34 4,Grampian,Aberdeenshire,Rural,1202,0.522193211,4.651162791,6.614447346,12.82279608,-1.471346176,-0.907934539,-1.159599293,-0.75227183,-4.291151838,5.526218931,82.90791702,2.159312822,87.08783657,506,285,221,92,129,1,1,988,258,236,108,80,306,833,105,305,135,60,134,34,15,45,756,132,2,3,88,5,352,57,3,5,92,17,94,39,126,53,30,31,140,21,90,26.11336032,23.88663968,10.93117409,8.097165992,30.97165992,12.60504202,36.61464586,16.20648259,1.800720288,4.081632653,5.402160864,17.46031746,0.264550265,0.396825397,11.64021164,0.661375661,46.56084656,7.53968254,0.396825397,0.661375661,12.16931217,2.248677249,12.43386243,5.158730159,16.66666667,7.010582011,3.968253968,4.100529101,18.51851852,2.777777778
51,S29000051,AB34 5,Grampian,Aberdeenshire,Rural,4172,2.091439689,3.60738255,6.274319066,11.79093386,-0.628616837,-1.15440092,-1.184102059,-0.882887815,-3.850007631,5.515024956,84.43297846,2.451816207,88.12689089,1800,1192,608,253,355,1,2,3405,631,763,420,339,1252,3049,441,1189,411,149,545,135,77,102,2709,418,0,3,229,13,1311,273,5,23,370,64,523,244,181,288,82,303,313,59,298,18.53157122,22.4082232,12.33480176,9.955947137,36.76945668,14.46375861,38.99639226,13.47982945,2.52541817,4.427681207,3.345359134,15.43004799,0,0.110741971,8.453303802,0.479881875,48.39424142,10.07751938,0.184569952,0.849021779,13.65817645,2.362495386,19.30601698,9.007013658,6.681432263,10.63122924,3.026947213,11.18493909,11.554079,2.177925434
52,S29000052,AB35 5,Grampian,Aberdeenshire,Rural,2643,1.894238358,2.322404372,10.57616417,14.42269277,-0.734519479,-1.457821035,-0.874198087,-0.549752464,-3.616291064,5.227152403,83.9795271,2.566375331,88.71155456,1223,710,513,189,324,1,2,2269,523,561,280,188,717,1905,282,752,270,65,385,55,29,67,1641,336,0,1,175,16,579,69,5,28,376,56,439,48,58,179,83,55,172,102,169,23.04980167,24.72454826,12.34023799,8.285588365,31.59982371,14.80314961,39.47506562,14.17322835,1.522309711,2.887139108,3.517060367,20.47531993,0,0.060938452,10.66422913,0.975015235,35.2833638,4.204753199,0.304692261,1.706276661,22.91285801,3.412553321,26.7519805,2.925045704,3.534430225,10.90798294,5.05789153,3.351614869,10.48141377,6.215722121
53,S29000053,AB36 8,Grampian,Aberdeenshire,Rural,471,2.35042735,3.973509934,4.700854701,16.81222707,-0.489533205,-1.067947769,-1.297454085,-0.247278576,-3.102213634,4.481490425,82.66550796,2.411163425,88.39017798,223,109,114,18,96,1,3,389,82,83,59,39,126,343,48,113,72,19,49,11,8,23,312,78,0,3,46,2,137,13,0,2,21,10,12,32,14,29,47,10,29,18,43,21.07969152,21.33676093,15.16709512,10.02570694,32.3907455,13.9941691,32.94460641,20.99125364,2.332361516,3.206997085,6.705539359,25,0,0.961538462,14.74358974,0.641025641,43.91025641,4.166666667,0,0.641025641,6.730769231,3.205128205,3.846153846,10.25641026,4.487179487,9.294871795,15.06410256,3.205128205,9.294871795,5.769230769
54,S29000054,AB37 9 (part) Moray,Grampian,Moray,Rural,1519,2.112211221,6.26349892,7.194719472,20.32520325,-0.617461942,-0.527215845,-1.117796617,0.197403705,-2.0650707,6.684800681,83.10096698,3.413761878,85.91936549,670,400,270,77,193,2,4,1236,331,307,161,112,325,1142,148,387,216,47,202,41,25,76,1009,258,1,7,152,4,389,67,0,10,113,8,87,59,94,169,102,52,51,40,97,26.77993528,24.8381877,13.02588997,9.061488673,26.29449838,12.95971979,33.88791594,18.91418564,2.189141856,3.590192644,6.654991243,25.56987116,0.099108028,0.693756194,15.06442022,0.396432111,38.55302279,6.640237859,0,0.991080278,11.19920714,0.792864222,8.622398414,5.847373637,9.316154609,16.74925669,10.10901883,5.153617443,5.054509415,3.96432111
55,S29000055,AB38 7,Grampian,Moray,Rural,2166,3.566465956,4.991680532,10.97730431,26.43129771,0.163513608,-0.827528557,-0.84530004,0.970330099,-0.538984891,6.389415717,82.90938853,3.056905578,85.74055441,953,630,323,189,134,3,5,1783,527,496,221,162,377,1586,241,647,143,77,292,53,52,81,1399,180,0,11,209,1,663,105,3,26,185,16,213,92,329,275,122,3,9,37,139,29.55692653,27.81828379,12.39484016,9.085810432,21.14413909,15.19546028,40.79445145,9.016393443,3.278688525,3.341740227,5.107187894,12.8663331,0,0.786275911,14.93924232,0.071479628,47.39099357,7.505360972,0.214438885,1.858470336,13.22373124,1.143674053,15.22516083,6.576125804,23.51679771,19.65689778,8.720514653,0.214438885,0.643316655,2.644746247
56,S29000056,AB38 9,Grampian,Moray,Rural,2461,2.358295408,4.268292683,8.357467935,21.87369302,-0.485307837,-0.998341127,-1.034032474,0.39341584,-2.124265598,6.058902663,84.52503687,3.135702626,86.5304655,1045,774,271,129,142,2,4,2022,603,481,249,170,519,1765,268,696,205,71,361,58,49,57,1561,217,0,10,159,10,712,129,3,9,293,19,388,252,148,133,211,17,10,51,134,29.82195846,23.78832839,12.31454006,8.40751731,25.66765579,15.18413598,39.43342776,11.61473088,2.776203966,3.28611898,3.229461756,13.90134529,0,0.64061499,10.18577835,0.64061499,45.61178732,8.263933376,0.192184497,0.576553491,18.77001922,1.217168482,24.85586163,16.14349776,9.481101858,8.520179372,13.5169763,1.089045484,0.64061499,3.267136451
57,S29000057,AB39 2,Grampian,Aberdeenshire,Urban,11602,1.523776163,2.861313869,10.28111043,12.05333333,-0.93346806,-1.330569083,-0.895453693,-0.849672561,-4.009163398,5.776370117,84.62560952,2.738251401,87.34614696,4888,3558,1330,830,500,1,2,9501,1917,2135,1396,1030,3023,8590,1293,3854,742,591,1273,345,212,280,7979,724,4,450,400,65,3770,706,12,63,1589,196,2355,310,151,1120,2291,114,51,158,705,20.17682349,22.47131881,14.69319019,10.84096411,31.8177034,15.0523865,44.8661234,8.637951106,2.46798603,4.016298021,3.259604191,9.073818774,0.050131595,5.639804487,5.013159544,0.814638426,47.2490287,8.848226595,0.150394786,0.789572628,19.91477629,2.456448176,29.51497681,3.885198646,1.892467728,14.03684672,28.71287129,1.42875047,0.639177842,1.98019802
58,S29000058,AB39 3,Grampian,Aberdeenshire,Rural,6049,1.141250413,2.756110244,2.94409527,8.750835003,-1.138895108,-1.355410669,-1.424010647,-1.267711971,-5.186028395,3.990582921,86.7108818,1.99783027,89.25592327,2351,1972,379,145,234,1,1,4843,709,1094,739,598,1703,4583,738,2130,494,313,526,163,62,157,4555,484,2,50,581,37,2464,441,20,42,334,100,456,554,472,1583,424,92,33,71,386,14.63968614,22.58930415,15.2591369,12.34771836,35.16415445,16.10298931,46.47610735,10.77896574,1.35282566,3.5566223,3.425703688,10.62568606,0.043907794,1.097694841,12.75521405,0.812294182,54.09440176,9.681668496,0.439077936,0.922063666,7.332601537,2.195389682,10.01097695,12.16245884,10.3622393,34.75301866,9.30845225,2.019758507,0.724478595,1.558726674
59,S29000059,AB41 6,Grampian,Aberdeenshire,Rural,2966,0.97972973,3.018108652,3.006756757,9.378185525,-1.225636242,-1.293545348,-1.419496527,-1.1883002,-5.126978317,4.211978268,85.28570869,2.203368718,88.67926198,1174,936,238,105,133,1,1,2410,377,507,356,243,927,2307,349,1073,261,134,290,94,30,76,2186,245,0,5,309,13,1229,158,7,7,160,53,153,81,235,698,490,23,36,25,200,15.64315353,21.0373444,14.77178423,10.08298755,38.46473029,15.12787169,46.51061985,11.31339402,1.300390117,4.0745557,3.29432163,11.20768527,0,0.228728271,14.13540714,0.594693504,56.22140897,7.227813358,0.320219579,0.320219579,7.319304666,2.424519671,6.999085087,3.705397987,10.75022873,31.93046661,22.41537054,1.052150046,1.64684355,1.143641354
60,S29000060,AB41 7,Grampian,Aberdeenshire,Rural,4935,1.864235056,2.626641651,4.295845998,10.51980198,-0.750632093,-1.385981908,-1.326630822,-1.043791219,-4.507036042,6.025938557,84.48421898,2.933959299,87.31853778,2014,1547,467,206,261,1,1,3984,738,957,632,404,1253,3717,538,1720,448,236,453,155,71,96,3589,470,1,9,474,30,1951,249,11,8,305,81,292,105,477,692,822,304,43,32,352,18.52409639,24.02108434,15.86345382,10.14056225,31.45080321,14.4740382,46.27387678,12.0527307,1.910142588,4.170029594,2.582728006,13.0955698,0.027862914,0.25076623,13.20702145,0.835887434,54.36054611,6.937865701,0.306492059,0.222903316,8.498188911,2.256896071,8.135971023,2.925606018,13.2906102,19.28113681,22.90331569,8.470325996,1.198105322,0.891613263
61,S29000061,AB41 8,Grampian,Aberdeenshire,Rural,4999,1.523351373,1.84388445,1.503307276,6.54376013,-0.933696184,-1.570813281,-1.527804696,-1.547089638,-5.579403798,4.694541163,86.57585368,2.045290818,90.0112925,1809,1493,316,58,258,1,1,3816,482,896,626,483,1329,3665,585,1792,445,240,280,166,60,97,3841,470,2,4,482,29,2052,386,14,6,280,116,479,401,222,289,1278,252,53,35,362,12.63102725,23.48008386,16.40461216,12.6572327,34.82704403,15.96180082,48.89495225,12.14188267,1.637107776,4.529331514,2.646657572,12.23639677,0.052069773,0.104139547,12.54881541,0.755011716,53.42358761,10.04946628,0.364488414,0.15620932,7.28976829,3.020046863,12.47071075,10.43998959,5.779744858,7.52408227,33.27258526,6.560791461,1.379848998,0.911221036
